,city,category,sale.dollars,sale.volume,high.school,bachelor,unemployment,income,Average Income,population,Sale Per Person,pop.white,pop.black,pop.indian,pop.asian,pop.hawai,pop.other,pop.multi,income_per_capita,prop_white,prop_black
170,Corning,Brandy,2900,249,88.2,19,3.2,30058,18.8097622,1598,1.814768461,1559,5,0,12,0,3,19,18.8097622,97.55944931,0.312891114
171,Corning,Amaretto,450,60,88.2,19,3.2,30058,18.8097622,1598,0.281602003,1559,5,0,12,0,3,19,18.8097622,97.55944931,0.312891114
172,Cresco,Misc,59437,3500,90.7,15.1,4.3,30165,7.857514978,3839,15.4824173,3730,18,0,0,0,2,89,7.857514978,97.16071894,0.468872102
173,Cresco,Whisky,215383,15916,90.7,15.1,4.3,30165,7.857514978,3839,56.10393332,3730,18,0,0,0,2,89,7.857514978,97.16071894,0.468872102
174,Cresco,Brandy,26187,2376,90.7,15.1,4.3,30165,7.857514978,3839,6.821307632,3730,18,0,0,0,2,89,7.857514978,97.16071894,0.468872102
175,Cresco,Rum,113311,8130,90.7,15.1,4.3,30165,7.857514978,3839,29.51575931,3730,18,0,0,0,2,89,7.857514978,97.16071894,0.468872102
176,Cresco,Vodka,121868,13531,90.7,15.1,4.3,30165,7.857514978,3839,31.74472519,3730,18,0,0,0,2,89,7.857514978,97.16071894,0.468872102
177,Cresco,Tequila,25459,1637,90.7,15.1,4.3,30165,7.857514978,3839,6.631674915,3730,18,0,0,0,2,89,7.857514978,97.16071894,0.468872102
178,Cresco,Gin,11508,925,90.7,15.1,4.3,30165,7.857514978,3839,2.997655639,3730,18,0,0,0,2,89,7.857514978,97.16071894,0.468872102
179,Cresco,Distilled Spirits,1287,60,90.7,15.1,4.3,30165,7.857514978,3839,0.335243553,3730,18,0,0,0,2,89,7.857514978,97.16071894,0.468872102
180,Cresco,Amaretto,2318,269,90.7,15.1,4.3,30165,7.857514978,3839,0.603803074,3730,18,0,0,0,2,89,7.857514978,97.16071894,0.468872102
181,Cresco,Schnapps,65022,4992,90.7,15.1,4.3,30165,7.857514978,3839,16.93722324,3730,18,0,0,0,2,89,7.857514978,97.16071894,0.468872102
182,Shenandoah,Misc,79800,4487,83.3,22.1,2.2,29452,5.85526839,5030,15.86481113,4694,73,17,141,0,10,95,5.85526839,93.32007952,1.451292247
183,Shenandoah,Whisky,320190,19436,83.3,22.1,2.2,29452,5.85526839,5030,63.65606362,4694,73,17,141,0,10,95,5.85526839,93.32007952,1.451292247
184,Shenandoah,Rum,104230,7501,83.3,22.1,2.2,29452,5.85526839,5030,20.72166998,4694,73,17,141,0,10,95,5.85526839,93.32007952,1.451292247
185,Shenandoah,Vodka,125589,11932,83.3,22.1,2.2,29452,5.85526839,5030,24.96799205,4694,73,17,141,0,10,95,5.85526839,93.32007952,1.451292247
186,Shenandoah,Schnapps,27732,2149,83.3,22.1,2.2,29452,5.85526839,5030,5.51332008,4694,73,17,141,0,10,95,5.85526839,93.32007952,1.451292247
187,Shenandoah,Gin,14762,1194,83.3,22.1,2.2,29452,5.85526839,5030,2.934791252,4694,73,17,141,0,10,95,5.85526839,93.32007952,1.451292247
188,Shenandoah,Brandy,8538,649,83.3,22.1,2.2,29452,5.85526839,5030,1.697415507,4694,73,17,141,0,10,95,5.85526839,93.32007952,1.451292247
189,Shenandoah,Tequila,57753,4093,83.3,22.1,2.2,29452,5.85526839,5030,11.48170974,4694,73,17,141,0,10,95,5.85526839,93.32007952,1.451292247
190,Shenandoah,Amaretto,2214,252,83.3,22.1,2.2,29452,5.85526839,5030,0.440159046,4694,73,17,141,0,10,95,5.85526839,93.32007952,1.451292247
191,Shenandoah,Distilled Spirits,3027,157,83.3,22.1,2.2,29452,5.85526839,5030,0.601789264,4694,73,17,141,0,10,95,5.85526839,93.32007952,1.451292247
192,Dubuque,Misc,644590,38046,91.4,29.7,5,25838,0.441411122,58535,11.01204408,53089,2380,45,877,338,252,1554,0.441411122,90.69616469,4.065943453
193,Dubuque,Whisky,2304543,140139,91.4,29.7,5,25838,0.441411122,58535,39.37034253,53089,2380,45,877,338,252,1554,0.441411122,90.69616469,4.065943453
194,Dubuque,Rum,1128547,78960,91.4,29.7,5,25838,0.441411122,58535,19.27986675,53089,2380,45,877,338,252,1554,0.441411122,90.69616469,4.065943453
195,Dubuque,Brandy,393974,18611,91.4,29.7,5,25838,0.441411122,58535,6.730571453,53089,2380,45,877,338,252,1554,0.441411122,90.69616469,4.065943453
196,Dubuque,Tequila,380356,21497,91.4,29.7,5,25838,0.441411122,58535,6.497924319,53089,2380,45,877,338,252,1554,0.441411122,90.69616469,4.065943453
197,Dubuque,Gin,204977,15545,91.4,29.7,5,25838,0.441411122,58535,3.501785257,53089,2380,45,877,338,252,1554,0.441411122,90.69616469,4.065943453
198,Dubuque,Vodka,1843016,156052,91.4,29.7,5,25838,0.441411122,58535,31.4857094,53089,2380,45,877,338,252,1554,0.441411122,90.69616469,4.065943453
199,Dubuque,Amaretto,35977,3462,91.4,29.7,5,25838,0.441411122,58535,0.614623729,53089,2380,45,877,338,252,1554,0.441411122,90.69616469,4.065943453
200,Dubuque,Schnapps,361064,24923,91.4,29.7,5,25838,0.441411122,58535,6.168343726,53089,2380,45,877,338,252,1554,0.441411122,90.69616469,4.065943453
201,Dubuque,Distilled Spirits,54747,6468,91.4,29.7,5,25838,0.441411122,58535,0.935286581,53089,2380,45,877,338,252,1554,0.441411122,90.69616469,4.065943453
202,Oakland,Misc,7587,458,92.6,24.1,2.8,35313,22.87111399,1544,4.913860104,1500,1,0,2,0,21,20,22.87111399,97.15025907,0.064766839
203,Oakland,Whisky,46955,3035,92.6,24.1,2.8,35313,22.87111399,1544,30.41126943,1500,1,0,2,0,21,20,22.87111399,97.15025907,0.064766839
204,Oakland,Gin,1967,177,92.6,24.1,2.8,35313,22.87111399,1544,1.273963731,1500,1,0,2,0,21,20,22.87111399,97.15025907,0.064766839
205,Oakland,Vodka,24855,2913,92.6,24.1,2.8,35313,22.87111399,1544,16.09779793,1500,1,0,2,0,21,20,22.87111399,97.15025907,0.064766839
206,Oakland,Rum,13917,912,92.6,24.1,2.8,35313,22.87111399,1544,9.013601036,1500,1,0,2,0,21,20,22.87111399,97.15025907,0.064766839
207,Oakland,Brandy,2935,234,92.6,24.1,2.8,35313,22.87111399,1544,1.900906736,1500,1,0,2,0,21,20,22.87111399,97.15025907,0.064766839
208,Oakland,Tequila,3731,167,92.6,24.1,2.8,35313,22.87111399,1544,2.416450777,1500,1,0,2,0,21,20,22.87111399,97.15025907,0.064766839
209,Oakland,Schnapps,3380,320,92.6,24.1,2.8,35313,22.87111399,1544,2.189119171,1500,1,0,2,0,21,20,22.87111399,97.15025907,0.064766839
210,Oakland,Amaretto,680,98,92.6,24.1,2.8,35313,22.87111399,1544,0.440414508,1500,1,0,2,0,21,20,22.87111399,97.15025907,0.064766839
211,Indianola,Misc,161232,9235,94.9,28.4,7.5,26250,1.710877925,15343,10.50850551,14670,84,36,91,51,66,345,1.710877925,95.61363488,0.547480936
212,Indianola,Vodka,354088,33467,94.9,28.4,7.5,26250,1.710877925,15343,23.07814639,14670,84,36,91,51,66,345,1.710877925,95.61363488,0.547480936
213,Indianola,Whisky,533120,33415,94.9,28.4,7.5,26250,1.710877925,15343,34.74679007,14670,84,36,91,51,66,345,1.710877925,95.61363488,0.547480936
214,Indianola,Rum,231150,16723,94.9,28.4,7.5,26250,1.710877925,15343,15.06550218,14670,84,36,91,51,66,345,1.710877925,95.61363488,0.547480936
215,Indianola,Brandy,19777,1547,94.9,28.4,7.5,26250,1.710877925,15343,1.288991723,14670,84,36,91,51,66,345,1.710877925,95.61363488,0.547480936
216,Indianola,Tequila,72157,5253,94.9,28.4,7.5,26250,1.710877925,15343,4.702926416,14670,84,36,91,51,66,345,1.710877925,95.61363488,0.547480936
217,Indianola,Distilled Spirits,9511,434,94.9,28.4,7.5,26250,1.710877925,15343,0.619891807,14670,84,36,91,51,66,345,1.710877925,95.61363488,0.547480936
218,Indianola,Gin,37263,3145,94.9,28.4,7.5,26250,1.710877925,15343,2.428664538,14670,84,36,91,51,66,345,1.710877925,95.61363488,0.547480936
219,Indianola,Amaretto,4713,554,94.9,28.4,7.5,26250,1.710877925,15343,0.307175911,14670,84,36,91,51,66,345,1.710877925,95.61363488,0.547480936
220,Indianola,Schnapps,52970,3566,94.9,28.4,7.5,26250,1.710877925,15343,3.452388711,14670,84,36,91,51,66,345,1.710877925,95.61363488,0.547480936
221,Guthrie Center,Brandy,1483,113,87.5,13.7,3.9,28333,17.17151515,1650,0.898787879,1557,23,0,1,0,17,52,17.17151515,94.36363636,1.393939394
222,Guthrie Center,Whisky,40376,3090,87.5,13.7,3.9,28333,17.17151515,1650,24.47030303,1557,23,0,1,0,17,52,17.17151515,94.36363636,1.393939394
223,Guthrie Center,Gin,1863,190,87.5,13.7,3.9,28333,17.17151515,1650,1.129090909,1557,23,0,1,0,17,52,17.17151515,94.36363636,1.393939394
224,Guthrie Center,Vodka,17148,1664,87.5,13.7,3.9,28333,17.17151515,1650,10.39272727,1557,23,0,1,0,17,52,17.17151515,94.36363636,1.393939394
225,Guthrie Center,Misc,4355,317,87.5,13.7,3.9,28333,17.17151515,1650,2.639393939,1557,23,0,1,0,17,52,17.17151515,94.36363636,1.393939394
226,Guthrie Center,Rum,10400,679,87.5,13.7,3.9,28333,17.17151515,1650,6.303030303,1557,23,0,1,0,17,52,17.17151515,94.36363636,1.393939394
227,Guthrie Center,Tequila,1592,126,87.5,13.7,3.9,28333,17.17151515,1650,0.964848485,1557,23,0,1,0,17,52,17.17151515,94.36363636,1.393939394
228,Guthrie Center,Amaretto,189,20,87.5,13.7,3.9,28333,17.17151515,1650,0.114545455,1557,23,0,1,0,17,52,17.17151515,94.36363636,1.393939394
229,Guthrie Center,Schnapps,3526,304,87.5,13.7,3.9,28333,17.17151515,1650,2.136969697,1557,23,0,1,0,17,52,17.17151515,94.36363636,1.393939394
230,Guthrie Center,Distilled Spirits,142,6,87.5,13.7,3.9,28333,17.17151515,1650,0.086060606,1557,23,0,1,0,17,52,17.17151515,94.36363636,1.393939394
231,Hampton,Misc,42325,2417,83.8,18.7,2.8,29104,6.727693019,4326,9.783865002,3785,99,0,0,0,412,30,6.727693019,87.49422099,2.288488211
232,Hampton,Whisky,185032,14134,83.8,18.7,2.8,29104,6.727693019,4326,42.77207582,3785,99,0,0,0,412,30,6.727693019,87.49422099,2.288488211
233,Hampton,Brandy,14864,1282,83.8,18.7,2.8,29104,6.727693019,4326,3.435968562,3785,99,0,0,0,412,30,6.727693019,87.49422099,2.288488211
234,Hampton,Rum,62540,4780,83.8,18.7,2.8,29104,6.727693019,4326,14.456773,3785,99,0,0,0,412,30,6.727693019,87.49422099,2.288488211
235,Hampton,Vodka,78085,8350,83.8,18.7,2.8,29104,6.727693019,4326,18.05016181,3785,99,0,0,0,412,30,6.727693019,87.49422099,2.288488211
236,Hampton,Tequila,35062,1708,83.8,18.7,2.8,29104,6.727693019,4326,8.104946833,3785,99,0,0,0,412,30,6.727693019,87.49422099,2.288488211
237,Hampton,Gin,7065,630,83.8,18.7,2.8,29104,6.727693019,4326,1.633148405,3785,99,0,0,0,412,30,6.727693019,87.49422099,2.288488211
238,Hampton,Amaretto,1541,198,83.8,18.7,2.8,29104,6.727693019,4326,0.356218215,3785,99,0,0,0,412,30,6.727693019,87.49422099,2.288488211
239,Hampton,Schnapps,24000,1939,83.8,18.7,2.8,29104,6.727693019,4326,5.547850208,3785,99,0,0,0,412,30,6.727693019,87.49422099,2.288488211
240,Hampton,Distilled Spirits,2173,122,83.8,18.7,2.8,29104,6.727693019,4326,0.502311604,3785,99,0,0,0,412,30,6.727693019,87.49422099,2.288488211
241,West Bend,Misc,7716,452,93.1,16,1.1,29306,34.43713278,851,9.066980024,813,3,0,1,0,12,22,34.43713278,95.5346651,0.352526439
242,West Bend,Vodka,17268,1667,93.1,16,1.1,29306,34.43713278,851,20.29142186,813,3,0,1,0,12,22,34.43713278,95.5346651,0.352526439
243,West Bend,Whisky,65462,6262,93.1,16,1.1,29306,34.43713278,851,76.92361927,813,3,0,1,0,12,22,34.43713278,95.5346651,0.352526439
244,West Bend,Rum,19822,1481,93.1,16,1.1,29306,34.43713278,851,23.29259694,813,3,0,1,0,12,22,34.43713278,95.5346651,0.352526439
245,West Bend,Schnapps,4927,372,93.1,16,1.1,29306,34.43713278,851,5.789659224,813,3,0,1,0,12,22,34.43713278,95.5346651,0.352526439
246,West Bend,Tequila,2572,177,93.1,16,1.1,29306,34.43713278,851,3.022326675,813,3,0,1,0,12,22,34.43713278,95.5346651,0.352526439
247,West Bend,Distilled Spirits,395,18,93.1,16,1.1,29306,34.43713278,851,0.464159812,813,3,0,1,0,12,22,34.43713278,95.5346651,0.352526439
248,West Bend,Gin,950,91,93.1,16,1.1,29306,34.43713278,851,1.116333725,813,3,0,1,0,12,22,34.43713278,95.5346651,0.352526439
249,West Bend,Brandy,5427,508,93.1,16,1.1,29306,34.43713278,851,6.37720329,813,3,0,1,0,12,22,34.43713278,95.5346651,0.352526439
250,West Bend,Amaretto,259,34,93.1,16,1.1,29306,34.43713278,851,0.304347826,813,3,0,1,0,12,22,34.43713278,95.5346651,0.352526439
251,Anamosa,Vodka,148315,16417,89.7,13.8,8.5,23285,4.26543323,5459,27.1688954,4841,402,124,14,0,38,40,4.26543323,88.67924528,7.363986078
252,Anamosa,Misc,55608,3160,89.7,13.8,8.5,23285,4.26543323,5459,10.18648104,4841,402,124,14,0,38,40,4.26543323,88.67924528,7.363986078
253,Anamosa,Whisky,224886,16470,89.7,13.8,8.5,23285,4.26543323,5459,41.19545704,4841,402,124,14,0,38,40,4.26543323,88.67924528,7.363986078
254,Anamosa,Gin,7868,688,89.7,13.8,8.5,23285,4.26543323,5459,1.441289613,4841,402,124,14,0,38,40,4.26543323,88.67924528,7.363986078
255,Anamosa,Rum,106719,7642,89.7,13.8,8.5,23285,4.26543323,5459,19.54918483,4841,402,124,14,0,38,40,4.26543323,88.67924528,7.363986078
256,Anamosa,Brandy,10324,762,89.7,13.8,8.5,23285,4.26543323,5459,1.891188862,4841,402,124,14,0,38,40,4.26543323,88.67924528,7.363986078
257,Anamosa,Tequila,25349,1732,89.7,13.8,8.5,23285,4.26543323,5459,4.643524455,4841,402,124,14,0,38,40,4.26543323,88.67924528,7.363986078
258,Anamosa,Amaretto,1442,182,89.7,13.8,8.5,23285,4.26543323,5459,0.264150943,4841,402,124,14,0,38,40,4.26543323,88.67924528,7.363986078
259,Anamosa,Schnapps,37267,2982,89.7,13.8,8.5,23285,4.26543323,5459,6.826708188,4841,402,124,14,0,38,40,4.26543323,88.67924528,7.363986078
260,Anamosa,Distilled Spirits,2898,200,89.7,13.8,8.5,23285,4.26543323,5459,0.530866459,4841,402,124,14,0,38,40,4.26543323,88.67924528,7.363986078
261,Arlington,Misc,852,48,90.7,10.7,5,27159,51.63307985,526,1.619771863,512,0,3,0,0,0,11,51.63307985,97.33840304,0
262,Arlington,Whisky,16150,1430,90.7,10.7,5,27159,51.63307985,526,30.70342205,512,0,3,0,0,0,11,51.63307985,97.33840304,0
263,Arlington,Distilled Spirits,91,3,90.7,10.7,5,27159,51.63307985,526,0.173003802,512,0,3,0,0,0,11,51.63307985,97.33840304,0
264,Arlington,Gin,747,113,90.7,10.7,5,27159,51.63307985,526,1.420152091,512,0,3,0,0,0,11,51.63307985,97.33840304,0
265,Arlington,Vodka,3671,482,90.7,10.7,5,27159,51.63307985,526,6.979087452,512,0,3,0,0,0,11,51.63307985,97.33840304,0
266,Arlington,Rum,3338,304,90.7,10.7,5,27159,51.63307985,526,6.346007605,512,0,3,0,0,0,11,51.63307985,97.33840304,0
267,Arlington,Brandy,1378,126,90.7,10.7,5,27159,51.63307985,526,2.619771863,512,0,3,0,0,0,11,51.63307985,97.33840304,0
268,Arlington,Tequila,371,21,90.7,10.7,5,27159,51.63307985,526,0.705323194,512,0,3,0,0,0,11,51.63307985,97.33840304,0
269,Arlington,Schnapps,2271,211,90.7,10.7,5,27159,51.63307985,526,4.317490494,512,0,3,0,0,0,11,51.63307985,97.33840304,0
270,Arlington,Amaretto,9,1,90.7,10.7,5,27159,51.63307985,526,0.017110266,512,0,3,0,0,0,11,51.63307985,97.33840304,0
271,Ames,Misc,662596,38830,97.4,63.4,6,12027,0.187707771,64073,10.34126699,53532,1994,123,6146,29,278,1971,0.187707771,83.54845255,3.112075289
272,Ames,Tequila,391863,24764,97.4,63.4,6,12027,0.187707771,64073,6.115883445,53532,1994,123,6146,29,278,1971,0.187707771,83.54845255,3.112075289
273,Ames,Vodka,1770559,150737,97.4,63.4,6,12027,0.187707771,64073,27.63346495,53532,1994,123,6146,29,278,1971,0.187707771,83.54845255,3.112075289
274,Ames,Whisky,2610409,148417,97.4,63.4,6,12027,0.187707771,64073,40.74117023,53532,1994,123,6146,29,278,1971,0.187707771,83.54845255,3.112075289
275,Ames,Rum,1110981,84072,97.4,63.4,6,12027,0.187707771,64073,17.33930049,53532,1994,123,6146,29,278,1971,0.187707771,83.54845255,3.112075289
276,Ames,Brandy,187640,9762,97.4,63.4,6,12027,0.187707771,64073,2.92853464,53532,1994,123,6146,29,278,1971,0.187707771,83.54845255,3.112075289
277,Ames,Schnapps,238474,17199,97.4,63.4,6,12027,0.187707771,64073,3.721910945,53532,1994,123,6146,29,278,1971,0.187707771,83.54845255,3.112075289
278,Ames,Distilled Spirits,69284,7353,97.4,63.4,6,12027,0.187707771,64073,1.081329109,53532,1994,123,6146,29,278,1971,0.187707771,83.54845255,3.112075289
279,Ames,Gin,252404,18756,97.4,63.4,6,12027,0.187707771,64073,3.939319214,53532,1994,123,6146,29,278,1971,0.187707771,83.54845255,3.112075289
280,Ames,Amaretto,30841,2911,97.4,63.4,6,12027,0.187707771,64073,0.481341595,53532,1994,123,6146,29,278,1971,0.187707771,83.54845255,3.112075289
281,Ankeny,Misc,415087,24006,97.4,45.9,3.2,40608,0.760264355,53413,7.771272911,50255,658,0,1161,0,101,1238,0.760264355,94.08758167,1.231909835
282,Ankeny,Tequila,289232,20880,97.4,45.9,3.2,40608,0.760264355,53413,5.415011327,50255,658,0,1161,0,101,1238,0.760264355,94.08758167,1.231909835
283,Ankeny,Whisky,1644129,90385,97.4,45.9,3.2,40608,0.760264355,53413,30.78143898,50255,658,0,1161,0,101,1238,0.760264355,94.08758167,1.231909835
284,Ankeny,Brandy,81119,4921,97.4,45.9,3.2,40608,0.760264355,53413,1.518712673,50255,658,0,1161,0,101,1238,0.760264355,94.08758167,1.231909835
285,Ankeny,Rum,646077,45416,97.4,45.9,3.2,40608,0.760264355,53413,12.09587554,50255,658,0,1161,0,101,1238,0.760264355,94.08758167,1.231909835
286,Ankeny,Vodka,1233817,102840,97.4,45.9,3.2,40608,0.760264355,53413,23.09956378,50255,658,0,1161,0,101,1238,0.760264355,94.08758167,1.231909835
287,Ankeny,Schnapps,105542,7326,97.4,45.9,3.2,40608,0.760264355,53413,1.975960908,50255,658,0,1161,0,101,1238,0.760264355,94.08758167,1.231909835
288,Ankeny,Distilled Spirits,28490,1951,97.4,45.9,3.2,40608,0.760264355,53413,0.533390748,50255,658,0,1161,0,101,1238,0.760264355,94.08758167,1.231909835
289,Ankeny,Gin,129625,9488,97.4,45.9,3.2,40608,0.760264355,53413,2.426843652,50255,658,0,1161,0,101,1238,0.760264355,94.08758167,1.231909835
290,Ankeny,Amaretto,21216,1716,97.4,45.9,3.2,40608,0.760264355,53413,0.397206673,50255,658,0,1161,0,101,1238,0.760264355,94.08758167,1.231909835
291,Boone,Misc,101395,5963,95.8,19.3,4.7,29826,2.365453248,12609,8.041478309,12212,262,53,27,0,8,47,2.365453248,96.85145531,2.077880879
292,Boone,Tequila,44677,2952,95.8,19.3,4.7,29826,2.365453248,12609,3.543262749,12212,262,53,27,0,8,47,2.365453248,96.85145531,2.077880879
293,Boone,Whisky,518468,35650,95.8,19.3,4.7,29826,2.365453248,12609,41.11888334,12212,262,53,27,0,8,47,2.365453248,96.85145531,2.077880879
294,Boone,Vodka,256142,25128,95.8,19.3,4.7,29826,2.365453248,12609,20.31422,12212,262,53,27,0,8,47,2.365453248,96.85145531,2.077880879
295,Boone,Brandy,26379,2034,95.8,19.3,4.7,29826,2.365453248,12609,2.092077088,12212,262,53,27,0,8,47,2.365453248,96.85145531,2.077880879
296,Boone,Rum,172642,12360,95.8,19.3,4.7,29826,2.365453248,12609,13.69196606,12212,262,53,27,0,8,47,2.365453248,96.85145531,2.077880879
297,Boone,Distilled Spirits,7551,484,95.8,19.3,4.7,29826,2.365453248,12609,0.598857959,12212,262,53,27,0,8,47,2.365453248,96.85145531,2.077880879
298,Boone,Gin,28123,2326,95.8,19.3,4.7,29826,2.365453248,12609,2.230390991,12212,262,53,27,0,8,47,2.365453248,96.85145531,2.077880879
299,Boone,Amaretto,5104,430,95.8,19.3,4.7,29826,2.365453248,12609,0.404790229,12212,262,53,27,0,8,47,2.365453248,96.85145531,2.077880879
300,Boone,Schnapps,55927,4121,95.8,19.3,4.7,29826,2.365453248,12609,4.435482592,12212,262,53,27,0,8,47,2.365453248,96.85145531,2.077880879
301,Burlington,Misc,200530,11289,90.8,19.1,6.9,25217,0.989212302,25492,7.866389456,22550,2030,68,89,0,92,663,0.989212302,88.45912443,7.963282598
302,Burlington,Tequila,127055,6555,90.8,19.1,6.9,25217,0.989212302,25492,4.984112663,22550,2030,68,89,0,92,663,0.989212302,88.45912443,7.963282598
303,Burlington,Whisky,821853,48027,90.8,19.1,6.9,25217,0.989212302,25492,32.23964381,22550,2030,68,89,0,92,663,0.989212302,88.45912443,7.963282598
304,Burlington,Rum,300999,21105,90.8,19.1,6.9,25217,0.989212302,25492,11.80758669,22550,2030,68,89,0,92,663,0.989212302,88.45912443,7.963282598
305,Burlington,Vodka,674324,56872,90.8,19.1,6.9,25217,0.989212302,25492,26.45237722,22550,2030,68,89,0,92,663,0.989212302,88.45912443,7.963282598
306,Burlington,Brandy,206516,8728,90.8,19.1,6.9,25217,0.989212302,25492,8.101208222,22550,2030,68,89,0,92,663,0.989212302,88.45912443,7.963282598
307,Burlington,Distilled Spirits,22726,1898,90.8,19.1,6.9,25217,0.989212302,25492,0.891495371,22550,2030,68,89,0,92,663,0.989212302,88.45912443,7.963282598
308,Burlington,Gin,69725,5627,90.8,19.1,6.9,25217,0.989212302,25492,2.735171819,22550,2030,68,89,0,92,663,0.989212302,88.45912443,7.963282598
309,Burlington,Amaretto,8614,861,90.8,19.1,6.9,25217,0.989212302,25492,0.337909933,22550,2030,68,89,0,92,663,0.989212302,88.45912443,7.963282598
310,Burlington,Schnapps,121629,9919,90.8,19.1,6.9,25217,0.989212302,25492,4.771261572,22550,2030,68,89,0,92,663,0.989212302,88.45912443,7.963282598
311,Cedar Rapids,Misc,1756332,110091,94,31.8,4.7,32529,0.251117441,129537,13.5585354,112299,8045,329,3447,41,1204,4172,0.251117441,86.6926052,6.210580761
312,Cedar Rapids,Vodka,4694907,402119,94,31.8,4.7,32529,0.251117441,129537,36.24375275,112299,8045,329,3447,41,1204,4172,0.251117441,86.6926052,6.210580761
313,Cedar Rapids,Whisky,5687415,331369,94,31.8,4.7,32529,0.251117441,129537,43.90571806,112299,8045,329,3447,41,1204,4172,0.251117441,86.6926052,6.210580761
314,Cedar Rapids,Rum,2333356,169029,94,31.8,4.7,32529,0.251117441,129537,18.01304647,112299,8045,329,3447,41,1204,4172,0.251117441,86.6926052,6.210580761
315,Cedar Rapids,Schnapps,850789,60372,94,31.8,4.7,32529,0.251117441,129537,6.567922678,112299,8045,329,3447,41,1204,4172,0.251117441,86.6926052,6.210580761
316,Cedar Rapids,Tequila,1135094,66328,94,31.8,4.7,32529,0.251117441,129537,8.762701004,112299,8045,329,3447,41,1204,4172,0.251117441,86.6926052,6.210580761
317,Cedar Rapids,Distilled Spirits,180690,19762,94,31.8,4.7,32529,0.251117441,129537,1.394891035,112299,8045,329,3447,41,1204,4172,0.251117441,86.6926052,6.210580761
318,Cedar Rapids,Gin,538945,39044,94,31.8,4.7,32529,0.251117441,129537,4.160548724,112299,8045,329,3447,41,1204,4172,0.251117441,86.6926052,6.210580761
319,Cedar Rapids,Brandy,1028139,45740,94,31.8,4.7,32529,0.251117441,129537,7.937029575,112299,8045,329,3447,41,1204,4172,0.251117441,86.6926052,6.210580761
320,Cedar Rapids,Amaretto,65834,5760,94,31.8,4.7,32529,0.251117441,129537,0.508225449,112299,8045,329,3447,41,1204,4172,0.251117441,86.6926052,6.210580761
